Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours
11059,1772,Long,1900-01-01 10:55:00,1900-01-01 21:05:00,10.166666666666666
11060,1770,Long,1900-01-01 05:15:00,1900-01-01 16:15:00,11.0
11061,1885,Long,1900-01-01 12:15:00,1900-01-01 01:10:00,12.916666666666666
11062,1883,Long,1900-01-01 13:05:00,1900-01-01 03:40:00,14.583333333333334
11063,352,Medium,1900-01-01 23:00:00,1900-01-01 05:20:00,6.333333333333333
11064,352,Medium,1900-01-01 21:20:00,1900-01-01 03:45:00,6.416666666666667
11067,1510,Long,1900-01-01 05:23:00,1900-01-01 08:55:00,3.533333333333333
11068,1509,Long,1900-01-01 15:35:00,1900-01-01 21:30:00,5.916666666666667
11071,1645,Long,1900-01-01 12:40:00,1900-01-01 19:25:00,6.75
11072,1647,Long,1900-01-01 15:50:00,1900-01-01 22:50:00,7.0
11073,1265,Long,1900-01-01 13:20:00,1900-01-01 12:55:00,23.583333333333332
11074,1267,Long,1900-01-01 15:15:00,1900-01-01 16:00:00,0.75
11075,651,Long,1900-01-01 12:05:00,1900-01-01 01:30:00,13.416666666666666
11076,651,Long,1900-01-01 08:20:00,1900-01-01 23:55:00,15.583333333333334
11077,2155,Long,1900-01-01 17:20:00,1900-01-01 10:05:00,16.75
11078,2157,Long,1900-01-01 21:45:00,1900-01-01 15:10:00,17.416666666666668
11079,1745,Long,1900-01-01 15:50:00,1900-01-01 01:30:00,9.666666666666666
11080,1745,Long,1900-01-01 05:30:00,1900-01-01 16:00:00,10.5
11081,1731,Long,1900-01-01 15:50:00,1900-01-01 02:05:00,10.25
11082,1731,Long,1900-01-01 13:05:00,1900-01-01 23:00:00,9.916666666666666
11083,1153,Long,1900-01-01 11:30:00,1900-01-01 15:00:00,3.5
11084,1153,Long,1900-01-01 17:45:00,1900-01-01 23:15:00,5.5
11085,574,Long,1900-01-01 05:33:00,1900-01-01 17:30:00,11.95
11086,578,Long,1900-01-01 06:00:00,1900-01-01 17:10:00,11.166666666666666
11087,1053,Long,1900-01-01 08:25:00,1900-01-01 04:40:00,20.25
11088,1053,Long,1900-01-01 19:50:00,1900-01-01 16:45:00,20.916666666666668
11089,1074,Long,1900-01-01 05:30:00,1900-01-01 04:40:00,23.166666666666668
11090,1072,Long,1900-01-01 19:50:00,1900-01-01 17:10:00,21.333333333333332
11091,981,Long,1900-01-01 08:55:00,1900-01-01 04:40:00,19.75
11092,981,Long,1900-01-01 19:50:00,1900-01-01 15:20:00,19.5
11093,1516,Long,1900-01-01 00:10:00,1900-01-01 04:40:00,4.5
11094,1515,Long,1900-01-01 11:20:00,1900-01-01 14:15:00,2.9166666666666665
11095,623,Long,1900-01-01 16:15:00,1900-01-01 04:40:00,12.416666666666666
11096,622,Long,1900-01-01 19:50:00,1900-01-01 07:45:00,11.916666666666666
11097,1278,Long,1900-01-01 23:30:00,1900-01-01 08:10:00,8.666666666666666
11098,1279,Long,1900-01-01 23:30:00,1900-01-01 05:05:00,5.583333333333333
11101,1373,Long,1900-01-01 00:25:00,1900-01-01 03:10:00,2.75
11102,1373,Long,1900-01-01 15:00:00,1900-01-01 20:05:00,5.083333333333333
11103,1321,Long,1900-01-01 16:50:00,1900-01-01 16:45:00,23.916666666666668
11104,1321,Long,1900-01-01 05:10:00,1900-01-01 06:40:00,1.5
11107,629,Long,1900-01-01 20:40:00,1900-01-01 10:50:00,14.166666666666666
11108,629,Long,1900-01-01 17:45:00,1900-01-01 09:05:00,15.333333333333334
11109,291,Medium,1900-01-01 06:10:00,1900-01-01 12:05:00,5.916666666666667
11110,291,Medium,1900-01-01 16:40:00,1900-01-01 22:35:00,5.916666666666667
11111,939,Long,1900-01-01 13:05:00,1900-01-01 09:00:00,19.916666666666668
11112,941,Long,1900-01-01 11:55:00,1900-01-01 06:10:00,18.25
11123,1051,Long,1900-01-01 18:45:00,1900-01-01 20:55:00,2.1666666666666665
11124,1054,Long,1900-01-01 11:50:00,1900-01-01 13:00:00,1.1666666666666667
11125,561,Long,1900-01-01 20:05:00,1900-01-01 07:47:00,11.7
11126,561,Long,1900-01-01 19:30:00,1900-01-01 07:55:00,12.416666666666666
11201,1015,Long,1900-01-01 16:40:00,1900-01-01 14:15:00,21.583333333333332
11202,1015,Long,1900-01-01 16:15:00,1900-01-01 13:45:00,21.5
11203,1340,Long,1900-01-01 11:55:00,1900-01-01 14:05:00,2.1666666666666665
11204,1340,Long,1900-01-01 16:30:00,1900-01-01 19:15:00,2.75
11205,699,Long,1900-01-01 16:40:00,1900-01-01 09:15:00,16.583333333333332
11206,699,Long,1900-01-01 23:15:00,1900-01-01 13:45:00,14.5
11265,432,Medium,1900-01-01 14:00:00,1900-01-01 23:00:00,9.0
11266,434,Medium,1900-01-01 06:15:00,1900-01-01 14:55:00,8.666666666666666
11272,737,Long,1900-01-01 18:15:00,1900-01-01 12:10:00,17.916666666666668
11301,1154,Long,1900-01-01 08:10:00,1900-01-01 08:50:00,0.6666666666666666
11302,1154,Long,1900-01-01 20:45:00,1900-01-01 20:15:00,23.5
11303,989,Long,1900-01-01 23:10:00,1900-01-01 22:40:00,23.5
11304,987,Long,1900-01-01 07:35:00,1900-01-01 06:45:00,23.166666666666668
11307,221,Medium,1900-01-01 10:15:00,1900-01-01 14:50:00,4.583333333333333
11308,223,Medium,1900-01-01 16:00:00,1900-01-01 21:00:00,5.0
11309,267,Medium,1900-01-01 06:00:00,1900-01-01 12:05:00,6.083333333333333
11310,267,Medium,1900-01-01 15:25:00,1900-01-01 20:55:00,5.5
11401,1053,Long,1900-01-01 16:35:00,1900-01-01 16:15:00,23.666666666666668
11402,1052,Long,1900-01-01 06:00:00,1900-01-01 05:35:00,23.583333333333332
11403,1026,Long,1900-01-01 15:00:00,1900-01-01 14:00:00,23.0
11404,1026,Long,1900-01-01 12:50:00,1900-01-01 12:35:00,23.75
11405,811,Long,1900-01-01 22:00:00,1900-01-01 15:00:00,17.0
11406,812,Long,1900-01-01 18:30:00,1900-01-01 13:15:00,18.75
11407,1478,Long,1900-01-01 22:00:00,1900-01-01 02:30:00,4.5
11408,1478,Long,1900-01-01 06:30:00,1900-01-01 11:05:00,4.583333333333333
11423,357,Medium,1900-01-01 06:25:00,1900-01-01 14:30:00,8.083333333333334
11424,356,Medium,1900-01-01 15:00:00,1900-01-01 23:15:00,8.25
11447,1156,Long,1900-01-01 23:50:00,1900-01-01 04:15:00,4.416666666666667
11448,1155,Long,1900-01-01 13:10:00,1900-01-01 14:25:00,1.25
11449,1561,Long,1900-01-01 06:30:00,1900-01-01 15:20:00,8.833333333333334
11450,1564,Long,1900-01-01 21:55:00,1900-01-01 07:25:00,9.5
11463,1416,Long,1900-01-01 09:30:00,1900-01-01 15:10:00,5.666666666666667
11464,1417,Long,1900-01-01 12:00:00,1900-01-01 17:45:00,5.75
11465,1572,Long,1900-01-01 09:30:00,1900-01-01 18:00:00,8.5
11466,1575,Long,1900-01-01 10:00:00,1900-01-01 17:45:00,7.75
11651,344,Medium,1900-01-01 15:30:00,1900-01-01 22:25:00,6.916666666666667
11652,345,Medium,1900-01-01 04:55:00,1900-01-01 11:55:00,7.0
11701,751,Long,1900-01-01 05:40:00,1900-01-01 20:30:00,14.833333333333334
11702,751,Long,1900-01-01 04:10:00,1900-01-01 19:35:00,15.416666666666666
11703,823,Long,1900-01-01 23:10:00,1900-01-01 16:05:00,16.916666666666668
11704,821,Long,1900-01-01 20:10:00,1900-01-01 12:15:00,16.083333333333332
11801,215,Medium,1900-01-01 17:25:00,1900-01-01 22:30:00,5.083333333333333
11802,215,Medium,1900-01-01 05:10:00,1900-01-01 10:05:00,4.916666666666667
11901,292,Medium,1900-01-01 05:30:00,1900-01-01 12:40:00,7.166666666666667
11902,294,Medium,1900-01-01 14:55:00,1900-01-01 21:35:00,6.666666666666667
12001,688,Long,1900-01-01 15:00:00,1900-01-01 23:30:00,8.5
12002,690,Long,1900-01-01 06:00:00,1900-01-01 14:25:00,8.416666666666666
12003,504,Long,1900-01-01 15:35:00,1900-01-01 22:15:00,6.666666666666667
12004,504,Long,1900-01-01 06:10:00,1900-01-01 12:40:00,6.5
12005,268,Medium,1900-01-01 17:15:00,1900-01-01 21:20:00,4.083333333333333
12006,268,Medium,1900-01-01 06:15:00,1900-01-01 10:20:00,4.083333333333333
12007,498,Medium,1900-01-01 06:00:00,1900-01-01 13:00:00,7.0
12008,499,Medium,1900-01-01 14:15:00,1900-01-01 21:25:00,7.166666666666667
12009,490,Medium,1900-01-01 06:25:00,1900-01-01 12:45:00,6.333333333333333
12010,490,Medium,1900-01-01 14:40:00,1900-01-01 21:20:00,6.666666666666667
12011,268,Medium,1900-01-01 07:40:00,1900-01-01 11:45:00,4.083333333333333
12012,268,Medium,1900-01-01 17:45:00,1900-01-01 21:55:00,4.166666666666667
12013,447,Medium,1900-01-01 16:30:00,1900-01-01 22:30:00,6.0
12014,447,Medium,1900-01-01 05:00:00,1900-01-01 11:00:00,6.0
12015,442,Medium,1900-01-01 06:05:00,1900-01-01 12:45:00,6.666666666666667
12016,442,Medium,1900-01-01 15:45:00,1900-01-01 22:40:00,6.916666666666667
12017,314,Medium,1900-01-01 06:45:00,1900-01-01 12:40:00,5.916666666666667
12018,314,Medium,1900-01-01 17:00:00,1900-01-01 22:45:00,5.75
12019,436,Medium,1900-01-01 06:05:00,1900-01-01 13:15:00,7.166666666666667
12020,434,Medium,1900-01-01 13:45:00,1900-01-01 21:30:00,7.75
12021,402,Medium,1900-01-01 06:20:00,1900-01-01 13:05:00,6.75
12022,401,Medium,1900-01-01 13:45:00,1900-01-01 20:50:00,7.083333333333333
12023,530,Long,1900-01-01 14:05:00,1900-01-01 22:45:00,8.666666666666666
12024,531,Long,1900-01-01 05:35:00,1900-01-01 13:25:00,7.833333333333333
12025,598,Long,1900-01-01 05:50:00,1900-01-01 14:20:00,8.5
12026,598,Long,1900-01-01 14:45:00,1900-01-01 23:10:00,8.416666666666666
12027,360,Medium,1900-01-01 17:30:00,1900-01-01 22:30:00,5.0
12028,361,Medium,1900-01-01 06:00:00,1900-01-01 11:00:00,5.0
12029,447,Medium,1900-01-01 07:20:00,1900-01-01 13:45:00,6.416666666666667
12030,447,Medium,1900-01-01 16:50:00,1900-01-01 23:05:00,6.25
12031,447,Medium,1900-01-01 07:20:00,1900-01-01 13:45:00,6.416666666666667
12032,447,Medium,1900-01-01 16:50:00,1900-01-01 23:05:00,6.25
12033,430,Medium,1900-01-01 06:00:00,1900-01-01 11:20:00,5.333333333333333
12034,430,Medium,1900-01-01 15:50:00,1900-01-01 20:45:00,4.916666666666667
12035,240,Medium,1900-01-01 07:05:00,1900-01-01 10:35:00,3.5
12036,240,Medium,1900-01-01 17:40:00,1900-01-01 21:20:00,3.6666666666666665
12037,328,Medium,1900-01-01 07:00:00,1900-01-01 12:25:00,5.416666666666667
12038,328,Medium,1900-01-01 16:40:00,1900-01-01 22:10:00,5.5
12039,283,Medium,1900-01-01 15:35:00,1900-01-01 21:05:00,5.5
12040,283,Medium,1900-01-01 06:00:00,1900-01-01 11:40:00,5.666666666666667
12041,560,Long,1900-01-01 14:15:00,1900-01-01 22:30:00,8.25
12042,560,Long,1900-01-01 05:30:00,1900-01-01 13:35:00,8.083333333333334
12043,397,Medium,1900-01-01 07:00:00,1900-01-01 14:05:00,7.083333333333333
12044,397,Medium,1900-01-01 15:00:00,1900-01-01 22:10:00,7.166666666666667
12045,243,Medium,1900-01-01 19:15:00,1900-01-01 22:45:00,3.5
12046,243,Medium,1900-01-01 12:00:00,1900-01-01 15:25:00,3.4166666666666665
12047,385,Medium,1900-01-01 16:20:00,1900-01-01 22:50:00,6.5
12048,385,Medium,1900-01-01 04:00:00,1900-01-01 11:20:00,7.333333333333333
12049,181,Short,1900-01-01 17:50:00,1900-01-01 19:30:00,1.6666666666666667
12050,183,Short,1900-01-01 08:10:00,1900-01-01 09:50:00,1.6666666666666667
12051,581,Long,1900-01-01 05:25:00,1900-01-01 14:05:00,8.666666666666666
12052,585,Long,1900-01-01 14:30:00,1900-01-01 23:05:00,8.583333333333334
12053,406,Medium,1900-01-01 14:45:00,1900-01-01 22:05:00,7.333333333333333
12054,406,Medium,1900-01-01 06:50:00,1900-01-01 14:10:00,7.333333333333333
12055,304,Medium,1900-01-01 15:20:00,1900-01-01 21:10:00,5.833333333333333
12056,304,Medium,1900-01-01 05:05:00,1900-01-01 11:15:00,6.166666666666667
12057,386,Medium,1900-01-01 14:35:00,1900-01-01 22:10:00,7.583333333333333
12058,386,Medium,1900-01-01 05:00:00,1900-01-01 12:00:00,7.0
12059,447,Medium,1900-01-01 05:55:00,1900-01-01 12:30:00,6.583333333333333
12060,450,Medium,1900-01-01 13:15:00,1900-01-01 20:00:00,6.75
12061,330,Medium,1900-01-01 17:40:00,1900-01-01 22:55:00,5.25
12062,330,Medium,1900-01-01 05:30:00,1900-01-01 11:00:00,5.5
12065,389,Medium,1900-01-01 05:45:00,1900-01-01 12:35:00,6.833333333333333
12066,389,Medium,1900-01-01 15:30:00,1900-01-01 22:25:00,6.916666666666667
12067,376,Medium,1900-01-01 06:30:00,1900-01-01 13:20:00,6.833333333333333
12068,375,Medium,1900-01-01 14:30:00,1900-01-01 21:20:00,6.833333333333333
12069,419,Medium,1900-01-01 06:25:00,1900-01-01 13:25:00,7.0
12070,411,Medium,1900-01-01 15:00:00,1900-01-01 22:00:00,7.0
12071,422,Medium,1900-01-01 14:00:00,1900-01-01 21:30:00,7.5
12072,422,Medium,1900-01-01 04:45:00,1900-01-01 12:30:00,7.75
12073,442,Medium,1900-01-01 13:25:00,1900-01-01 20:20:00,6.916666666666667
12074,441,Medium,1900-01-01 06:00:00,1900-01-01 12:40:00,6.666666666666667
12075,399,Medium,1900-01-01 13:40:00,1900-01-01 21:05:00,7.416666666666667
12076,398,Medium,1900-01-01 06:00:00,1900-01-01 13:00:00,7.0
12077,453,Medium,1900-01-01 07:35:00,1900-01-01 14:45:00,7.166666666666667
12078,453,Medium,1900-01-01 15:20:00,1900-01-01 22:35:00,7.25
12079,470,Medium,1900-01-01 06:00:00,1900-01-01 13:25:00,7.416666666666667
12080,468,Medium,1900-01-01 14:00:00,1900-01-01 21:25:00,7.416666666666667
12081,500,Medium,1900-01-01 04:50:00,1900-01-01 14:00:00,9.166666666666666
12082,499,Medium,1900-01-01 14:40:00,1900-01-01 23:50:00,9.166666666666666
12083,361,Medium,1900-01-01 14:50:00,1900-01-01 21:15:00,6.416666666666667
12084,361,Medium,1900-01-01 07:10:00,1900-01-01 13:40:00,6.5
12085,506,Long,1900-01-01 12:10:00,1900-01-01 21:15:00,9.083333333333334
12086,505,Long,1900-01-01 05:00:00,1900-01-01 13:55:00,8.916666666666666
12087,332,Medium,1900-01-01 05:00:00,1900-01-01 11:00:00,6.0
12088,332,Medium,1900-01-01 15:20:00,1900-01-01 21:40:00,6.333333333333333
12101,1956,Long,1900-01-01 20:35:00,1900-01-01 03:35:00,7.0
12102,1963,Long,1900-01-01 22:50:00,1900-01-01 05:50:00,7.0
12103,1478,Long,1900-01-01 16:15:00,1900-01-01 17:10:00,0.9166666666666666
12104,1478,Long,1900-01-01 06:30:00,1900-01-01 08:05:00,1.5833333333333333
12105,971,Long,1900-01-01 19:05:00,1900-01-01 11:15:00,16.166666666666668
12106,972,Long,1900-01-01 14:50:00,1900-01-01 07:00:00,16.166666666666668
12107,1408,Long,1900-01-01 16:25:00,1900-01-01 15:10:00,22.75
12108,1408,Long,1900-01-01 22:45:00,1900-01-01 23:00:00,0.25
12109,260,Medium,1900-01-01 18:15:00,1900-01-01 22:50:00,4.583333333333333
12110,260,Medium,1900-01-01 06:02:00,1900-01-01 10:45:00,4.716666666666667
12111,676,Long,1900-01-01 19:55:00,1900-01-01 08:05:00,12.166666666666666
12112,676,Long,1900-01-01 19:05:00,1900-01-01 06:25:00,11.333333333333334
12113,895,Long,1900-01-01 17:40:00,1900-01-01 09:25:00,15.75
12114,895,Long,1900-01-01 18:35:00,1900-01-01 09:45:00,15.166666666666666
12115,456,Medium,1900-01-01 22:45:00,1900-01-01 06:50:00,8.083333333333334
12116,457,Medium,1900-01-01 22:45:00,1900-01-01 06:50:00,8.083333333333334
12117,244,Medium,1900-01-01 15:00:00,1900-01-01 19:25:00,4.416666666666667
12118,244,Medium,1900-01-01 08:35:00,1900-01-01 13:00:00,4.416666666666667
12119,180,Short,1900-01-01 05:30:00,1900-01-01 08:15:00,2.75
12120,180,Short,1900-01-01 18:30:00,1900-01-01 21:40:00,3.1666666666666665
12121,883,Long,1900-01-01 19:10:00,1900-01-01 09:05:00,13.916666666666666
12122,886,Long,1900-01-01 17:25:00,1900-01-01 07:45:00,14.333333333333334
12123,191,Short,1900-01-01 17:10:00,1900-01-01 20:25:00,3.25
12124,191,Short,1900-01-01 07:15:00,1900-01-01 10:25:00,3.1666666666666665
12125,190,Short,1900-01-01 16:25:00,1900-01-01 19:50:00,3.4166666666666665
12126,190,Short,1900-01-01 07:50:00,1900-01-01 11:15:00,3.4166666666666665
12127,191,Short,1900-01-01 06:40:00,1900-01-01 09:57:00,3.283333333333333
12128,191,Short,1900-01-01 17:55:00,1900-01-01 21:05:00,3.1666666666666665
12129,2026,Long,1900-01-01 18:25:00,1900-01-01 04:10:00,9.75
12130,2033,Long,1900-01-01 21:50:00,1900-01-01 06:50:00,9.0
12131,330,Medium,1900-01-01 21:45:00,1900-01-01 03:45:00,6.0
12132,330,Medium,1900-01-01 22:25:00,1900-01-01 04:30:00,6.083333333333333
12133,903,Long,1900-01-01 22:02:00,1900-01-01 12:40:00,14.633333333333333
12134,909,Long,1900-01-01 13:55:00,1900-01-01 04:25:00,14.5
12135,895,Long,1900-01-01 17:40:00,1900-01-01 09:25:00,15.75
12136,895,Long,1900-01-01 18:35:00,1900-01-01 09:45:00,15.166666666666666
12137,1910,Long,1900-01-01 19:35:00,1900-01-01 05:50:00,10.25
12138,1913,Long,1900-01-01 21:40:00,1900-01-01 07:35:00,9.916666666666666
12139,841,Long,1900-01-01 15:00:00,1900-01-01 06:10:00,15.166666666666666
12140,841,Long,1900-01-01 21:00:00,1900-01-01 12:00:00,15.0
12141,1693,Long,1900-01-01 23:35:00,1900-01-01 04:00:00,4.416666666666667
12142,1692,Long,1900-01-01 11:05:00,1900-01-01 15:15:00,4.166666666666667
12143,1540,Long,1900-01-01 16:40:00,1900-01-01 20:00:00,3.3333333333333335
12144,1541,Long,1900-01-01 23:55:00,1900-01-01 04:10:00,4.25
12145,1888,Long,1900-01-01 20:35:00,1900-01-01 07:30:00,10.916666666666666
12146,1895,Long,1900-01-01 21:25:00,1900-01-01 07:30:00,10.083333333333334
12147,1897,Long,1900-01-01 09:05:00,1900-01-01 17:10:00,8.083333333333334
12148,1900,Long,1900-01-01 05:50:00,1900-01-01 16:20:00,10.5
12149,1757,Long,1900-01-01 20:55:00,1900-01-01 03:30:00,6.583333333333333
12150,1756,Long,1900-01-01 22:55:00,1900-01-01 05:30:00,6.583333333333333
12151,2089,Long,1900-01-01 20:35:00,1900-01-01 08:25:00,11.833333333333334
12152,2095,Long,1900-01-01 21:15:00,1900-01-01 07:30:00,10.25
12153,820,Long,1900-01-01 16:25:00,1900-01-01 05:20:00,12.916666666666666
12154,820,Long,1900-01-01 18:20:00,1900-01-01 07:30:00,13.166666666666666
12155,681,Long,1900-01-01 21:05:00,1900-01-01 08:00:00,10.916666666666666
12156,683,Long,1900-01-01 20:55:00,1900-01-01 07:05:00,10.166666666666666
12157,265,Medium,1900-01-01 18:00:00,1900-01-01 22:00:00,4.0
12158,265,Medium,1900-01-01 06:30:00,1900-01-01 10:30:00,4.0
12159,725,Long,1900-01-01 17:45:00,1900-01-01 06:55:00,13.166666666666666
12160,725,Long,1900-01-01 20:50:00,1900-01-01 09:50:00,13.0
12161,1320,Long,1900-01-01 16:25:00,1900-01-01 13:00:00,20.583333333333332
12162,1320,Long,1900-01-01 23:35:00,1900-01-01 23:00:00,23.416666666666668
12163,1278,Long,1900-01-01 20:30:00,1900-01-01 19:45:00,23.25
12164,1281,Long,1900-01-01 06:50:00,1900-01-01 06:00:00,23.166666666666668
12165,1488,Long,1900-01-01 05:23:00,1900-01-01 07:05:00,1.7
12166,1487,Long,1900-01-01 20:20:00,1900-01-01 21:30:00,1.1666666666666667
12167,1500,Long,1900-01-01 00:35:00,1900-01-01 03:45:00,3.1666666666666665
12168,1500,Long,1900-01-01 10:25:00,1900-01-01 12:25:00,2.0
12169,265,Medium,1900-01-01 09:30:00,1900-01-01 13:30:00,4.0
12170,265,Medium,1900-01-01 14:00:00,1900-01-01 18:05:00,4.083333333333333
12171,1756,Long,1900-01-01 07:55:00,1900-01-01 13:15:00,5.333333333333333
12172,1759,Long,1900-01-01 18:45:00,1900-01-01 23:45:00,5.0
12173,1581,Long,1900-01-01 16:25:00,1900-01-01 19:05:00,2.6666666666666665
12174,1581,Long,1900-01-01 01:50:00,1900-01-01 06:00:00,4.166666666666667
12175,1291,Long,1900-01-01 17:45:00,1900-01-01 17:15:00,23.5
12176,1292,Long,1900-01-01 07:15:00,1900-01-01 06:45:00,23.5
12177,1451,Long,1900-01-01 17:45:00,1900-01-01 20:20:00,2.5833333333333335
12178,1453,Long,1900-01-01 04:25:00,1900-01-01 06:45:00,2.3333333333333335
12179,323,Medium,1900-01-01 15:55:00,1900-01-01 21:55:00,6.0
12180,323,Medium,1900-01-01 05:50:00,1900-01-01 11:45:00,5.916666666666667
12181,1024,Long,1900-01-01 20:25:00,1900-01-01 14:20:00,17.916666666666668
12182,1024,Long,1900-01-01 15:30:00,1900-01-01 08:45:00,17.25
12183,754,Long,1900-01-01 19:20:00,1900-01-01 09:00:00,13.666666666666666
12184,754,Long,1900-01-01 19:10:00,1900-01-01 08:50:00,13.666666666666666
12185,555,Long,1900-01-01 22:00:00,1900-01-01 08:00:00,10.0
12186,557,Long,1900-01-01 20:05:00,1900-01-01 06:05:00,10.0
12187,996,Long,1900-01-01 19:30:00,1900-01-01 12:15:00,16.75
12188,996,Long,1900-01-01 13:30:00,1900-01-01 06:00:00,16.5
12189,937,Long,1900-01-01 18:10:00,1900-01-01 11:40:00,17.5
12190,938,Long,1900-01-01 16:05:00,1900-01-01 09:35:00,17.5
12191,1021,Long,1900-01-01 14:05:00,1900-01-01 07:15:00,17.166666666666668
12192,1019,Long,1900-01-01 17:30:00,1900-01-01 11:50:00,18.333333333333332
12193,1747,Long,1900-01-01 15:50:00,1900-01-01 22:15:00,6.416666666666667
12194,1734,Long,1900-01-01 06:45:00,1900-01-01 13:30:00,6.75
12195,375,Medium,1900-01-01 05:05:00,1900-01-01 11:50:00,6.75
12196,375,Medium,1900-01-01 15:00:00,1900-01-01 21:40:00,6.666666666666667
12197,484,Medium,1900-01-01 15:30:00,1900-01-01 00:15:00,8.75
12198,484,Medium,1900-01-01 06:20:00,1900-01-01 15:00:00,8.666666666666666
12201,1513,Long,1900-01-01 16:55:00,1900-01-01 20:25:00,3.5
12202,1517,Long,1900-01-01 08:45:00,1900-01-01 11:45:00,3.0
12203,1711,Long,1900-01-01 14:55:00,1900-01-01 21:05:00,6.166666666666667
12204,1714,Long,1900-01-01 04:10:00,1900-01-01 10:10:00,6.0
12205,304,Medium,1900-01-01 23:50:00,1900-01-01 05:40:00,5.833333333333333
12206,304,Medium,1900-01-01 23:35:00,1900-01-01 05:20:00,5.75
12207,768,Long,1900-01-01 18:30:00,1900-01-01 09:45:00,15.25
12208,768,Long,1900-01-01 23:15:00,1900-01-01 14:40:00,15.416666666666666
12209,415,Medium,1900-01-01 06:15:00,1900-01-01 14:50:00,8.583333333333334
12210,415,Medium,1900-01-01 19:10:00,1900-01-01 04:35:00,9.416666666666666
12211,1057,Long,1900-01-01 15:15:00,1900-01-01 12:35:00,21.333333333333332
12212,1059,Long,1900-01-01 20:55:00,1900-01-01 18:05:00,21.166666666666668
12213,2350,Long,1900-01-01 23:40:00,1900-01-01 07:00:00,7.333333333333333
12214,2351,Long,1900-01-01 23:00:00,1900-01-01 07:55:00,8.916666666666666
12215,1431,Long,1900-01-01 09:20:00,1900-01-01 08:10:00,22.833333333333332
12216,1429,Long,1900-01-01 12:45:00,1900-01-01 12:15:00,23.5
12217,3086,Long,1900-01-01 09:20:00,1900-01-01 15:45:00,6.416666666666667
12218,3084,Long,1900-01-01 09:30:00,1900-01-01 14:45:00,5.25
12219,774,Long,1900-01-01 23:05:00,1900-01-01 11:05:00,12.0
12220,774,Long,1900-01-01 23:05:00,1900-01-01 11:05:00,12.0
12221,2026,Long,1900-01-01 15:15:00,1900-01-01 19:40:00,4.416666666666667
12222,2033,Long,1900-01-01 08:20:00,1900-01-01 11:45:00,3.4166666666666665
12223,1301,Long,1900-01-01 20:50:00,1900-01-01 17:50:00,21.0
12224,1306,Long,1900-01-01 21:30:00,1900-01-01 18:15:00,20.75
12225,795,Long,1900-01-01 16:25:00,1900-01-01 07:05:00,14.666666666666666
12226,796,Long,1900-01-01 19:15:00,1900-01-01 09:30:00,14.25
12227,831,Long,1900-01-01 23:15:00,1900-01-01 11:05:00,11.833333333333334
12228,831,Long,1900-01-01 23:00:00,1900-01-01 11:40:00,12.666666666666666
12229,492,Medium,1900-01-01 22:15:00,1900-01-01 07:10:00,8.916666666666666
12230,492,Medium,1900-01-01 22:05:00,1900-01-01 06:45:00,8.666666666666666
12231,644,Long,1900-01-01 22:30:00,1900-01-01 10:10:00,11.666666666666666
12232,644,Long,1900-01-01 21:10:00,1900-01-01 08:50:00,11.666666666666666
12235,2446,Long,1900-01-01 18:15:00,1900-01-01 13:55:00,19.666666666666668
